Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-01-30 00:00:00-05:00,42.32809597030298,42.353491794484384,42.141851314632866,42.18925857543945,5000,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,41.87941424975585,41.87941424975585,41.59920120239258,41.59920120239258,19200,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,41.81170001723704,41.99794470557759,41.71688547899181,41.94207000732422,11800,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,45.46038332180529,45.46038332180529,42.06566764872647,42.46186065673828,53400,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,42.64131909928623,42.64131909928623,42.285764675564046,42.44745635986328,25600,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,42.8783577620642,42.8783577620642,42.20788095114166,42.33655548095703,20500,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,42.785241217838966,42.83603286743164,42.532965475562115,42.83603286743164,44900,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,42.912226066594826,42.912226066594826,42.734448823927465,42.77000427246094,7800,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,43.11539702355272,43.14079284667969,42.8444974789407,43.14079284667969,21100,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,43.28471913848575,43.28471913848575,42.92069719344018,43.225460052490234,15500,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,42.59053319905646,43.28471374511719,42.30693248926894,43.28471374511719,40500,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,42.9460866384963,42.9460866384963,42.58206474755809,42.869895935058594,29700,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,42.979948503274066,42.979948503274066,42.79370384991142,42.89529037475586,8600,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,43.03920096747034,43.03920096747034,42.68364334106445,42.68364334106445,18700,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,42.59900054972323,42.59900054972323,42.20958279592427,42.4296875,17700,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,42.39027090383703,42.39027090383703,42.13325697805706,42.32173538208008,16000,0.594,0.0,0.0
2024-02-22 00:00:00-05:00,43.238429338428006,43.324099575254984,43.0071157772631,43.30696487426758,21700,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,43.48687222973695,43.48687222973695,43.22129254754894,43.298397064208984,30800,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,43.349794329651644,43.41833312464765,43.25384263114492,43.27268981933594,53500,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,43.36693572998047,43.39263941613083,43.20416096887546,43.36693572998047,21000,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,43.28981872526269,43.28981872526269,43.127044011093275,43.195579528808594,28800,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,43.409763331811774,43.52970622081837,43.28125799575476,43.52113723754883,21000,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,43.52114241062144,43.96663481841287,43.52114241062144,43.93236541748047,27100,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,43.975198814862935,44.03516862563766,43.820989796268044,43.82955551147461,56600,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,43.70103554313721,43.73530493127166,43.120184774369235,43.25554656982422,41300,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,43.67534440394009,43.69247910164327,43.40119577690794,43.48686599731445,29100,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,43.72674887236866,44.009463216624304,43.6727760447896,43.949493408203125,27300,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,44.600600361841266,44.600600361841266,43.435467013510824,43.52113723754883,28300,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,43.46117377659313,43.649652218744116,43.212725515232286,43.37550354003906,75600,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,43.62393468804603,43.91350548612046,43.37548977364599,43.89808654785156,47500,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,43.86381885340209,43.86381885340209,43.56396657281155,43.66677474975586,59800,0.0,0.0,0.0
2024-03-14 00:00:00-04:00,43.7867172515236,43.7867172515236,43.37549432086869,43.53826904296875,35400,0.0,0.0,0.0
2024-03-15 00:00:00-04:00,43.40975795325339,43.658206147533754,43.04993913514458,43.17844772338867,90200,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,43.76101776682447,43.803852876904756,43.52113526777794,43.55540466308594,204500,0.0,0.0,0.0
2024-03-19 00:00:00-04:00,43.40975286288908,43.658201028035634,43.194717841838425,43.649635314941406,150200,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,43.75802013605806,44.04413187561363,43.60195798452501,44.00078201293945,102900,0.605,0.0,0.0
2024-03-21 00:00:00-04:00,44.44296037571655,44.44296037571655,44.18285786611842,44.2262077331543,77000,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,44.20019006160534,44.33891159414643,44.130830949025906,44.278221130371094,104300,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,44.26088578348524,44.273890411927425,44.018123899544264,44.2001953125,179300,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,44.37360270839427,44.37360270839427,44.08141857553222,44.14817810058594,102300,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,44.338917218079644,44.35625782526953,44.009452296237,44.24354553222656,131300,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,44.28690151586395,44.29557016631799,44.169853236745936,44.2262077331543,97500,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,44.30423902402975,44.46550370524517,44.14384418450837,44.295570373535156,98900,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,43.9747699521024,44.02245579021734,43.76668599420241,44.01811981201172,143900,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,43.87940723270884,44.234881448337774,43.87940723270884,44.078819274902344,79300,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,44.40827890255741,44.468969373013536,43.5412684018898,43.55860900878906,130700,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,43.68865456593656,44.139500381545616,43.61062349578533,43.974769592285156,79600,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,44.078815249409,44.14817437161109,43.88547227264631,44.00945281982422,88500,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,44.217538021715725,44.226206671961755,43.75802348887215,44.09615707397461,140100,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,43.78402566305719,43.90540659115976,43.688653988867394,43.862056732177734,117000,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,44.03546498706828,44.47763889584002,43.81264331048192,44.451629638671875,144300,0.0,0.0,0.0
