Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-10-27 00:00:00-04:00,35.01149614327034,35.01149614327034,34.59047317504883,34.59047317504883,9900,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,36.31446386641477,36.31446386641477,34.925525327354784,35.09748077392578,1300,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,35.073548476532984,35.272979736328125,35.04695854355294,35.272979736328125,2600,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,35.17991352025995,35.65766674718338,35.17991352025995,35.63107681274414,4100,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,36.00423145565501,36.26127873186265,36.00423145565501,36.246212005615234,20600,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,36.49173423271219,36.660146156533784,36.456282116159244,36.51655578613281,35000,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,36.465144012121804,36.56796360236959,36.35878090085788,36.45805358886719,12000,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,36.44741184059328,36.589230432143374,36.44741184059328,36.571502685546875,1600,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,36.58569284069822,36.606964111328125,36.47135004004786,36.606964111328125,3800,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,36.5537787749185,36.64241412778175,36.34104919433594,36.34104919433594,7100,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,36.438552575062985,36.83741845236143,36.438552575062985,36.8196907043457,4400,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,36.78423922827928,36.84628466250388,36.78423922827928,36.810829162597656,3400,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,37.351507604202155,37.44723676207651,37.307189927165595,37.37809753417969,18400,0.0,0.0,0.0
2023-11-15 00:00:00-05:00,37.51105203657182,37.56423527504099,37.39582337716621,37.42241668701172,24100,0.0,0.0,0.0
2023-11-16 00:00:00-05:00,37.48447121970395,37.49333340432545,37.36924253228845,37.46674346923828,8800,0.0,0.0,0.0
2023-11-17 00:00:00-05:00,37.475603950523876,37.5553771333822,37.466741766305184,37.502197265625,11100,0.0,0.0,0.0
