Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.10629298116038466,0.10054734349250795,0.10054734349250793,2478623,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.1028457216898553,0.09307838895319588,0.10112228989601135,5261440,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.10227135691676584,0.09939827769994736,0.09939827769994736,2084296,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.10227140571702861,0.09939832512927865,0.0999731495976448,1622371,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.10112228151568516,0.09939832512927865,0.0999731495976448,4134793,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.10227139758846242,0.09192924201488495,0.09192924201488495,3019413,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.09365267104889104,0.0850344649463374,0.08963097631931305,4743183,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.09480182458078373,0.09020531177520753,0.09020531177520752,5520569,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.08848189193380968,0.07239408721172576,0.08273624628782272,9362434,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.09192924201488495,0.08503447420473205,0.09192924201488495,7311937,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.09767489396612938,0.09192924978062296,0.09480181336402893,3717934,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.0971000646818615,0.09480180866491766,0.0953766331076622,968916,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.09824920513077015,0.09480181694587607,0.09652577340602875,2253293,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.09767489583091686,0.09422750771045685,0.09422750771045685,2467356,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.09192922155377944,0.08560927957296371,0.08560927957296371,1791368,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.0884818434715271,0.0850344564287593,0.0884818434715271,5013578,0.0,0.0
