Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,13.67896039822402,14.089329471076205,13.644763519039389,13.747355461120605,427900,0.0,0.0
2018-01-03 00:00:00-05:00,14.0209364391201,14.089331511923747,13.678962379629365,13.7883939743042,231300,0.0,0.0
2018-01-04 00:00:00-05:00,13.781554793294347,14.02093690377653,13.747357908022986,13.815752983093262,447800,0.0,0.0
2018-01-05 00:00:00-05:00,13.81575298309326,13.81575298309326,13.781554793294347,13.815752983093262,78300,0.0,0.0
2018-01-08 00:00:00-05:00,13.81575298309326,13.81575298309326,13.713159718224073,13.815752983093262,59200,0.0,0.0
2018-01-09 00:00:00-05:00,13.815751541548865,13.822589874267578,13.678961405681086,13.822589874267578,224700,0.0,0.0
2018-01-10 00:00:00-05:00,13.6105666841705,13.815751893194648,13.6105666841705,13.678961753845215,367500,0.0,0.0
2018-01-11 00:00:00-05:00,13.678961753845215,13.678961753845215,13.576369801596867,13.678961753845215,37800,0.0,0.0
2018-01-12 00:00:00-05:00,13.678960684859344,13.678960684859344,13.336986667737861,13.672121047973633,1109300,0.0,0.0
2018-01-16 00:00:00-05:00,14.020931864893713,15.723961969013162,14.020931864893713,14.704879760742188,2005000,0.0,0.0
2018-01-17 00:00:00-05:00,14.533899647651412,14.568096536775982,14.533899647651412,14.554418563842773,233000,0.0,0.0
2018-01-18 00:00:00-05:00,14.53389633269537,14.602291399872358,14.351965636638418,14.362909317016602,634400,0.0,0.0
2018-01-19 00:00:00-05:00,14.26032012924608,14.362912097609186,14.191925048828125,14.191925048828125,955700,0.0,0.0
2018-01-22 00:00:00-05:00,14.191923017284527,15.723966598510742,13.8841458517252,15.723966598510742,3600,0.0,0.0
2018-01-23 00:00:00-05:00,14.362909317016602,14.704883348374139,14.362909317016602,14.362909317016602,127300,0.0,0.0
2018-01-24 00:00:00-05:00,14.191922301337833,14.43130438419359,13.336987222943987,14.362909317016602,20000,0.0,0.0
2018-01-25 00:00:00-05:00,14.46550009732614,14.46550009732614,14.315032005310059,14.315032005310059,73500,0.0,0.0
2018-01-26 00:00:00-05:00,14.36290986186909,14.431304931640625,14.36290986186909,14.431304931640625,5000,0.0,0.0
2018-01-29 00:00:00-05:00,14.089330887310409,14.431304931640625,14.089330887310409,14.431304931640625,24900,0.0,0.0
2018-01-30 00:00:00-05:00,14.39710330963135,14.431301488621843,14.362906435167995,14.397103309631348,40100,0.0,0.0
2018-01-31 00:00:00-05:00,14.397106632861819,15.71028700508908,14.294514681263701,15.046857833862305,643200,0.0,0.0
2018-02-01 00:00:00-05:00,14.417623479005202,14.5886104753428,14.137204909373722,14.287672996520996,24638300,0.0,0.0
2018-02-02 00:00:00-05:00,14.191924298686253,14.43130641523226,13.952542182140245,14.3697509765625,4923100,0.0,0.0
2018-02-05 00:00:00-05:00,14.212441651849133,14.431304829953913,12.64619991367971,14.096170425415039,4454000,0.0,0.0
2018-02-06 00:00:00-05:00,13.843108408624397,14.301353655403435,13.336987006955031,14.02093505859375,9323000,0.0,0.0
