Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-01-02 00:00:00-05:00,21.110007724888376,21.400181696943502,20.614297507253273,21.230913162231445,13767900,0.0,0.0
2013-01-03 00:00:00-05:00,21.158369235076023,21.158369235076023,20.650568281191028,21.055601119995117,16739300,0.0,0.0
2013-01-04 00:00:00-05:00,20.928648432314663,21.09187040895937,20.70497489665154,20.789608001708984,21372100,0.0,0.0
2013-01-07 00:00:00-05:00,20.644521332722977,21.430403054036585,20.644521332722977,20.83192253112793,17897100,0.0,0.0
2013-01-08 00:00:00-05:00,20.72915793422513,20.94074071209285,20.166949631800247,20.37853240966797,17863300,0.0,0.0
2013-01-09 00:00:00-05:00,20.318083969803745,20.523622545363878,20.318083969803745,20.493396759033203,18800400,0.0,0.0
2013-01-10 00:00:00-05:00,20.34830969169236,20.553848266601562,20.148817657677952,20.553848266601562,15658100,0.0,0.0
2013-01-11 00:00:00-05:00,20.547723394572557,20.737357882258937,20.40090922127792,20.706769943237305,11191500,0.4,0.0
2013-01-14 00:00:00-05:00,20.804649259280826,20.951463460649926,20.676188291540715,20.853588104248047,11584900,0.0,0.0
2013-01-15 00:00:00-05:00,20.62112994758707,21.238969931692633,20.62112994758707,21.16556167602539,13040200,0.0,0.0
2013-01-16 00:00:00-05:00,21.086037879061166,21.74057960510254,21.073803170762112,21.74057960510254,16512700,0.0,0.0
2013-01-17 00:00:00-05:00,21.869038422340843,22.450174175794718,21.869038422340843,22.27889060974121,14424800,0.0,0.0
2013-01-18 00:00:00-05:00,22.28501129295091,22.829442977905273,22.046440314917604,22.829442977905273,17842200,0.0,0.0
2013-01-22 00:00:00-05:00,22.62145540831645,22.78662045404745,21.97914845282818,22.27889060974121,15809700,0.0,0.0
2013-01-23 00:00:00-05:00,22.5786380597074,23.14753918061742,22.327832364840884,23.123069763183594,10981600,0.0,0.0
2013-01-24 00:00:00-05:00,23.11695403642235,23.563510412597317,22.77438918611607,22.915084838867188,11327100,0.0,0.0
2013-01-25 00:00:00-05:00,22.951795904768908,23.14754664025895,22.413480215404885,23.000732421875,8934600,0.0,0.0
2013-01-28 00:00:00-05:00,23.031315906839332,23.165893052949762,22.456296190934495,22.56640625,7140100,0.0,0.0
2013-01-29 00:00:00-05:00,22.456301256723332,22.915092495148244,22.174909857203954,22.823335647583008,8838500,0.0,0.0
2013-01-30 00:00:00-05:00,22.51747159870789,22.95790953774703,22.51747159870789,22.590877532958984,10841800,0.0,0.0
2013-01-31 00:00:00-05:00,22.535820438872406,22.590875467911253,22.18713936613717,22.444061279296875,10720700,0.0,0.0
2013-02-01 00:00:00-05:00,22.53582520373463,22.756045366452263,22.34007446654848,22.743810653686523,9527500,0.0,0.0
2013-02-04 00:00:00-05:00,22.41347601930634,22.81721212736142,22.35842098941099,22.804977416992188,6348000,0.0,0.0
2013-02-05 00:00:00-05:00,22.890625392644306,23.080259963847976,22.74381348822411,22.75604820251465,7284400,0.0,0.0
2013-02-06 00:00:00-05:00,22.609229298370806,22.80498001955329,22.54805807307603,22.71933937072754,5738900,0.0,0.0
2013-02-07 00:00:00-05:00,22.982371100795653,22.982371100795653,21.899624023358044,22.27889060974121,9872500,0.0,0.0
2013-02-08 00:00:00-05:00,22.248311708229476,22.27889731845674,21.91798385082953,22.17490577697754,13858700,0.0,0.0
2013-02-11 00:00:00-05:00,22.101493683399354,22.132079285098758,21.86903891012658,21.93021011352539,6032100,0.0,0.0
2013-02-12 00:00:00-05:00,21.881281153010214,21.960805611640843,21.532600039787816,21.667177200317383,7473800,0.0,0.0
2013-02-13 00:00:00-05:00,21.667169554563188,21.75892869241405,21.502006840082537,21.57541275024414,4859800,0.0,0.0
2013-02-14 00:00:00-05:00,21.440838100143992,22.46853040643596,21.416368680105535,22.370655059814453,7570100,0.0,0.0
2013-02-15 00:00:00-05:00,22.590878717104573,23.129194374738823,22.590878717104573,22.98849868774414,13296300,0.0,0.0
2013-02-19 00:00:00-05:00,22.964029019348597,23.447289634879862,22.70098854930159,23.36164665222168,8292700,0.0,0.0
2013-02-20 00:00:00-05:00,23.343293267840675,23.936663892986843,23.00684689627017,23.618568420410156,8096400,0.0,0.0
2013-02-21 00:00:00-05:00,23.545169086405483,23.875497028488322,23.361650710930142,23.722566604614258,7260900,0.0,0.0
2013-02-22 00:00:00-05:00,23.72867699545409,23.765378791143327,23.331057096250664,23.52680778503418,4490400,0.0,0.0
2013-02-25 00:00:00-05:00,23.575746475274492,23.618566792329997,22.860031127929688,22.860031127929688,4665600,0.0,0.0
2013-02-26 00:00:00-05:00,23.000728168469077,23.000728168469077,22.609226769887332,22.688751220703125,4463000,0.0,0.0
2013-02-27 00:00:00-05:00,22.615344843229213,22.6214610315403,22.266663771188394,22.468530654907227,12238400,0.0,0.0
