Price,Close,High,Low,Open,Volume
Ticker,ABBV,ABBV,ABBV,ABBV,ABBV
Date,,,,,
2020-01-02,70.93423461914062,70.95007433463509,70.1104304155439,70.56193784946471,5639200
2020-01-03,70.26093292236328,70.80749681097537,69.62724152842036,69.84111093857176,5988500
2020-01-06,70.81541442871094,70.98968151319644,69.69060730225061,69.88071410196834,6786600
2020-01-07,70.41144561767578,70.92632409000208,69.91241290698943,70.44313109756834,7242500
2020-01-08,70.91048431396484,71.33822926353969,70.39561184156516,70.61740417614739,7696800
2020-01-09,71.4570541381836,71.47289990245301,70.53819924237361,71.29863275581964,7518000
2020-01-10,70.54608154296875,71.52039009332857,70.36389764678314,71.47286491056457,8581400
2020-01-13,70.11835479736328,70.89463389462938,69.64308471736159,70.89463389462938,9292200
2020-01-14,70.80879211425781,71.0014735162958,69.66075812518707,69.92569045921185,8876900
2020-01-15,71.65978240966797,72.15752735846266,70.79273452300868,70.79273452300868,8490100
2020-01-16,71.65978240966797,72.0933063529976,71.3868201675554,71.6999197724541,7073200
2020-01-17,70.64822387695312,71.66780350379783,70.47963225952381,71.5554090921783,10122300
2020-01-21,70.64020538330078,71.07372938041556,70.30302209389052,70.39133287802707,13552000
2020-01-22,70.01399230957031,70.78469944433773,69.96582502772104,70.67230503666555,6438900
2020-01-23,68.45651245117188,69.9015920357367,68.23172365469186,69.88553831814612,12266800
2020-01-24,67.06764221191406,68.62511633454471,66.44144304406262,68.58497284941132,13215400
2020-01-27,67.45301055908203,68.98640144619986,67.4369568358043,68.27992124626684,13832000
2020-01-28,67.25228881835938,68.23173107383747,67.1479243300843,68.23173107383747,8614400
2020-01-29,66.79469299316406,67.43695213013254,66.7384957780571,67.27639040840896,5703200
2020-01-30,65.65467834472656,66.46552899734952,65.17298713154793,66.2969373789888,10870000
2020-01-31,65.0445327758789,65.60651096126375,64.55481776616703,65.46200298502606,13870100
2020-02-03,66.0721435546875,66.3129860805337,64.96424711067382,65.27734668179883,10143700
2020-02-04,67.72596740722656,68.00695347976573,67.1077919226034,67.1077919226034,8251500
2020-02-05,69.54835510253906,69.9577953749409,68.14341887619466,68.28792684733438,10020600
2020-02-06,69.98992156982422,70.61612084943475,69.21921429299303,70.55992363523988,7769700
2020-02-07,74.09233856201172,74.64628692034016,71.35471646509613,72.04514290082699,19090300
2020-02-10,76.06726837158203,76.66938395235972,73.94782201724746,74.14852721084003,13998300
2020-02-11,77.07080841064453,77.93785647527329,76.27601741392027,76.47672264415633,10682800
2020-02-12,78.5078353881836,78.56403259103698,76.83796689620331,77.05473191080618,10591000
2020-02-13,76.54893493652344,78.16260588786949,76.45260039467466,77.75316570990881,10613000
2020-02-14,75.50527954101562,76.50880528651007,75.28048462899541,76.45260808976377,11175800
2020-02-18,75.15205383300781,75.8665638384143,74.8710677845395,75.20022111987767,9406300
2020-02-19,75.57755279541016,76.09938756232872,74.67839125664223,75.28050688192437,6349100
2020-02-20,75.64979553222656,75.77824365628105,74.33316397919492,75.4089468777003,5446200
2020-02-21,76.23585510253906,76.68543274729822,74.96739689049883,75.43303437973427,6676000
2020-02-24,74.77471923828125,75.36078104218308,73.97992846315813,73.99598218208445,10705100
2020-02-25,71.5955581665039,75.03163016142551,70.7365401677735,74.91923574103362,11366400
2020-02-26,70.97738647460938,73.20119728927352,70.80076492704774,71.14597809954466,9786900
2020-02-27,68.5769271850586,71.81229289294724,67.59748517298586,69.19510241400556,14184100
2020-02-28,68.80975341796875,68.80975341796875,65.49410651958883,66.46551871802407,18450000
2020-03-02,71.20217895507812,71.27442988730719,67.07568051899422,69.0425890356941,12171100
2020-03-03,70.30298614501953,72.97637969769033,68.76960227962104,71.8042625826381,12660900
2020-03-04,73.65879821777344,73.74710898356872,71.41089783849738,71.667800213983,16590400
2020-03-05,72.74359893798828,73.62670066290674,71.7962700739754,72.3020450130105,9688400
