Price,Close,High,Low,Open,Volume
Ticker,ROL,ROL,ROL,ROL,ROL
Date,,,,,
2020-01-02,20.855154037475586,21.01153581454052,20.69877047075641,20.792600252857067,2978700
2020-01-03,20.786346435546875,20.805110961168243,20.49234739162683,20.636219492649957,1647300
2020-01-06,20.786346435546875,20.82387727644394,20.517368548776314,20.698771490696508,1316550
2020-01-07,20.79886245727539,20.89269047486367,20.579925047271914,20.742563499136757,2470050
2020-01-08,20.780092239379883,20.855155713160816,20.63622013388617,20.780092239379883,1995150
2020-01-09,21.11162567138672,21.192944000859278,20.780095720725754,20.817626569076673,1707000
2020-01-10,21.72464370727539,21.993621630989026,21.080348374771074,21.14915701379634,5502750
2020-01-13,21.881025314331055,21.949833952729925,21.73089835218146,21.73089835218146,1654500
2020-01-14,21.92481231689453,22.043663273432447,21.787195043081255,21.830982520172256,2960400
2020-01-15,22.043659210205078,22.07493520679601,21.88102080655471,21.943574589390757,1691550
2020-01-16,22.293874740600586,22.35017190244137,22.056172828921376,22.074939146086475,2113350
2020-01-17,22.431488037109375,22.494040030364914,22.30638047128992,22.38144393698908,2268600
2020-01-21,22.450258255004883,22.569109219917763,22.26885528097237,22.418982250445065,2556750
2020-01-22,22.56910514831543,22.706722406999074,22.494041677120983,22.544083991250613,1683600
2020-01-23,22.900636672973633,22.931912671688,22.45650890088893,22.531572371596,1600800
2020-01-24,22.900636672973633,23.08829445491415,22.775529098807546,22.944422355312025,2704800
2020-01-27,22.669191360473633,22.794297154538867,22.44400093115621,22.581618199455193,2022300
2020-01-28,22.975706100463867,22.981960943897537,22.72549267691456,22.78804648021558,2283750
2020-01-29,23.64501953125,23.82642249434073,23.057021374787904,23.119573380134554,5422350
2020-01-30,23.907737731933594,23.92024920518108,23.463611750598226,23.6199935334388,2757450
2020-01-31,23.73884391784668,24.076630422082882,23.657525607439545,23.90148232831522,2701200
2020-02-03,24.070377349853516,24.358119773082436,23.757611978878366,23.77012166309709,3242550
2020-02-04,24.383140563964844,24.564543496670666,24.21424731437117,24.32684162099746,1597950
2020-02-05,24.383140563964844,24.702160748829726,24.29556562356285,24.595819494105275,1534050
2020-02-06,24.60207748413086,24.608334116141865,24.251781257001937,24.408163053842305,1768800
2020-02-07,24.213064193725586,24.62090194824276,24.169142707664204,24.58953022754105,1656000
2020-02-10,24.451486587524414,24.495408064251087,24.062472666158758,24.194235301207506,1005000
2020-02-11,24.784032821655273,24.821680317270356,24.407566841161408,24.520507532875264,1930050
2020-02-12,24.884429931640625,25.154231047338982,24.702471791108497,24.790312971143013,1711050
2020-02-13,24.97854232788086,25.07893325536571,24.721289229852392,24.784032661964734,871350
2020-02-14,24.984817504882812,25.191873353922663,24.928348054259484,25.02246320692121,815100
2020-02-18,24.72129249572754,24.97226984759573,24.68992077552692,24.95344609742271,1758000
2020-02-19,24.922075271606445,25.03501598156607,24.79658659116891,24.79658659116891,1067850
2020-02-20,25.07893943786621,25.141682885446166,24.802862524092564,24.896979490594322,1171800
2020-02-21,25.367563247680664,25.392660986451066,24.890706211043035,24.98482318021501,984150
2020-02-24,24.884429931640625,25.304817466082476,24.715019761771266,24.715019761771266,1747350
2020-02-25,24.25697898864746,24.997362936611903,24.22560727427779,24.90952177735057,1218300
2020-02-26,24.38874626159668,24.821681714756487,24.25070783007819,24.395020246175292,1432350
2020-02-27,23.629539489746094,24.464040508885528,23.62326550489898,24.07502472625939,1707600
2020-02-28,23.491500854492188,23.61071554124125,22.75739257474653,23.121310619787998,3349800
2020-03-02,24.539335250854492,24.58325673780093,23.17778172143668,23.554247762838262,3286050
2020-03-03,23.93071174621582,25.03501383448962,23.698558156099477,24.576978843826282,1642500
2020-03-04,25.147947311401367,25.16049707322577,24.250703068112195,24.413839201042563,1554750
2020-03-05,25.549518585205078,25.643635537377076,24.457766248325644,24.652272342314472,2376750
2020-03-06,24.940898895263672,25.386384157328,24.194240801685154,25.02246608834918,2379300
2020-03-09,24.018558502197266,24.608356240294903,23.51032796347532,23.51032796347532,2218950
2020-03-10,25.317363739013672,25.336187488877254,24.300904583090936,24.57070568069697,2473500
2020-03-11,24.112668991088867,24.922070372002167,23.811494422117114,24.752660237934098,2064600
2020-03-12,21.565250396728516,23.905615586652026,21.383290467367264,22.581709585605637,3073350
2020-03-13,23.729930877685547,23.729930877685547,21.759757782948483,22.29935818779264,3148500
2020-03-16,22.43111801147461,23.140130281805206,20.743295995202818,21.935439154331263,2841450
2020-03-17,23.911890029907227,24.150317607095516,22.211516294983543,22.857783399020867,6031950
2020-03-18,23.22797203063965,23.359734667059815,22.299354206458716,22.525233781092414,4975200
2020-03-19,22.337007522583008,23.290723325892372,21.929167949052975,23.290723325892372,3336150
2020-03-20,21.96053695678711,22.707196785853093,21.515053525440287,22.525236868333053,5031450
2020-03-23,19.80840492248535,21.82249932729702,19.544877830354363,21.646815197586843,2560350
2020-03-24,21.213882446289062,21.822502095491565,20.31036215517903,20.460948571175418,2827800
2020-03-25,20.44839859008789,21.11976341084065,19.275077303571937,21.038194430514377,3593850
2020-03-26,21.138586044311523,21.339367919019956,20.203695888983273,20.611533623201886,2903700
2020-03-27,21.496231079101562,22.092302745436523,20.561339086276455,20.561339086276455,3028500
2020-03-30,22.48758888244629,23.10248419948888,21.678185698214897,21.92288902821814,4344750
2020-03-31,22.675825119018555,23.66718838367254,22.16759641382379,22.518964717808363,5964750
2020-04-01,22.060930252075195,22.40602455156267,21.25780094984933,22.086027986671894,2704650
2020-04-02,22.38719940185547,22.44366885238384,21.345642583660215,21.53387468379861,2916450
2020-04-03,22.619352340698242,23.04601558516599,22.161319174752386,22.161319174752386,2142900
2020-04-06,23.340917587280273,23.497779794151292,22.493868491677613,23.1401356858119,2659950
2020-04-07,22.550336837768555,23.67973677282116,22.525239101325866,23.491502851935156,1642200
2020-04-08,22.531513214111328,22.795038529688807,22.136223445613528,22.644452122178368,1173150
2020-04-09,22.600534439086914,22.870335580037572,22.443674020330526,22.556614742524804,2362950
2020-04-13,22.50641632080078,22.813863132177186,21.67191526830533,22.418573348903724,1205700
2020-04-14,23.579345703125,23.704834384678904,22.694649151821192,22.926804559044694,1713000
2020-04-15,23.121307373046875,23.660907687345688,23.033464417735843,23.378558664804086,945450
2020-04-16,24.05620002746582,24.093847525326286,23.196603102852734,23.196603102852734,1864050
2020-04-17,24.44521141052246,24.815403362476513,24.206782087185555,24.489132885105235,1659750
2020-04-20,23.830320358276367,24.43266596128762,23.79267465565391,24.43266596128762,1825050
2020-04-21,23.253070831298828,23.717379764757553,23.020915467003782,23.717379764757553,1397550
2020-04-22,23.654632568359375,23.824042691807676,23.11503048482219,23.47267447768665,1369200
2020-04-23,23.560518264770508,23.798947619973394,23.42875561854334,23.61071372953623,1421850
2020-04-24,23.93071174621582,24.02482869725515,23.472678550684012,23.736203859436287,2697450
2020-04-27,24.777759552001953,24.890698443659144,24.04364957570494,24.10639300548531,2170050
2020-04-28,25.52442169189453,25.656184352197442,24.75266409476311,24.771487844843982,3357750
2020-04-29,25.166776657104492,25.687555088521073,24.489137836328116,25.64990758980106,2893800
2020-04-30,25.097759246826172,25.1479529199246,24.307179724638388,24.865603859913907,2675850
2020-05-01,25.097759246826172,25.191874403408708,24.576979020025814,24.75893893870811,1608600
2020-05-04,25.52442169189453,25.605988882069514,24.896976520163808,25.060112695645383,1714200
2020-05-05,26.001277923583984,26.24598128232777,25.687555346581163,25.725201050547827,2066250
2020-05-06,25.93853187561035,26.29617592528653,25.900886172825835,26.089118277011426,1227600
2020-05-07,26.170686721801758,26.34637085317385,25.9197093912702,26.245979920961226,1756200
2020-05-08,26.58559799194336,26.705041783269376,26.283846391907996,26.403290183234013,1571250
2020-05-11,26.68617820739746,26.906205835297577,26.453578497173368,26.635888079520377,1924050
2020-05-12,25.875221252441406,26.837053892947406,25.818641486437816,26.736470040382564,3057150
2020-05-13,25.17113494873047,26.13296948192658,24.99511318951947,25.824931852952663,3942450
2020-05-14,25.309436798095703,25.309436798095703,24.366462258073007,24.963679346848636,5062950
2020-05-15,25.14598846435547,25.648907730039852,24.963678881609006,25.202566432099673,10401300
2020-05-18,24.775083541870117,25.774636043528517,24.668213646331623,25.69919815281055,5233950
2020-05-19,24.64306640625,25.120839689381857,24.555056437595205,24.693358330790193,3070800
2020-05-20,24.592777252197266,25.127130359569954,24.309885594434917,25.127130359569954,2216400
2020-05-21,24.291025161743164,24.643068665803842,24.25330531558889,24.492192878349265,1473450
2020-05-22,24.34760284423828,24.42304073707276,24.064711195754303,24.278452791409272,1572750
2020-05-26,24.51105308532715,24.768798775568758,24.379035420839347,24.59906306307107,1960650
2020-05-27,24.969968795776367,24.97625663650858,24.22187582239186,24.548773395790477,1895250
2020-05-28,25.196279525756836,25.4980328949273,25.114555591700892,25.15227363873393,2510250
2020-05-29,26.277559280395508,26.334137253454074,25.051693005498958,25.145990826317462,5325750
2020-06-01,26.541595458984375,26.83077319338841,26.290133978929127,26.36557188337125,2388000
2020-06-02,26.969072341918945,27.006790388450007,26.33413540498499,26.679892857995565,2547000
2020-06-03,28.044065475463867,28.163509265163324,26.824485209304903,27.138810687685357,2686800
2020-06-04,27.35883331298828,29.51510191911185,26.252410925262655,27.830320575584835,8083050
2020-06-05,27.30225944519043,27.5914389665186,26.635892215438343,27.522287107255586,3662100
2020-06-08,28.018918991088867,28.03149287331067,27.019366398419027,27.06965833014353,1879950
2020-06-09,27.346261978149414,27.981197120635347,27.18909835393349,27.780029408276935,1556250
2020-06-10,27.333688735961914,27.742310184711503,27.063369184301557,27.465704591951894,1421550
2020-06-11,26.422151565551758,27.27082843711679,26.327853735693086,26.874778990575575,1524600
2020-06-12,26.032386779785156,26.868491522238642,25.674057203637325,26.855917639586774,1157550
2020-06-15,26.37185287475586,26.497582682836793,25.479170338090704,25.655192069404013,1028250
2020-06-16,26.63589096069336,27.063372381828607,26.434721434518945,26.893636662026626,1316400
2020-06-17,26.629600524902344,26.93135208688269,26.522730629679597,26.673606410669773,921450
2020-06-18,26.629600524902344,26.780476305892517,26.422146775686148,26.579308597905616,772350
2020-06-19,26.308992385864258,27.07594526937363,26.14554450163295,26.969075360562282,1813650
2020-06-22,26.352996826171875,26.403288756794076,26.120397096689523,26.30899093723212,878100
2020-06-23,26.208410263061523,26.623319640440396,26.15811832632357,26.623319640440396,762750
2020-06-24,25.83750343322754,26.271272680342154,25.74949345462687,26.08896488292689,1109850
2020-06-25,26.246124267578125,26.283844113603664,25.54203726185976,25.850076675797485,1553400
2020-06-26,25.95694923400879,26.54788035934221,25.93180326694314,26.33413873999349,3168000
2020-06-29,26.170684814453125,26.397000279956465,25.994664872094784,26.31527634987985,1083000
2020-06-30,26.648456573486328,26.730180493331122,26.189541457414357,26.252407256312527,1861950
2020-07-01,26.887346267700195,27.094801816011323,26.66103259565448,26.780476372212792,1577550
2020-07-02,27.06965446472168,27.251962241544955,26.89363272882101,27.038220662946454,924900
2020-07-06,26.874773025512695,27.471990083952015,26.786763056138863,27.30225438759685,1642950
2020-07-07,28.678998947143555,29.150486207438814,27.170239354482487,27.660584738267875,3475950
2020-07-08,28.26409149169922,28.697858936047584,28.201227478816858,28.54069710526041,2010150
2020-07-09,28.785871505737305,29.175634871242657,28.270378312420757,28.270378312420757,1886700
2020-07-10,28.226377487182617,28.80473659745979,28.213805401436584,28.78587667025909,1595550
2020-07-13,27.94976234436035,28.66013710713727,27.899470421256556,28.264087763049606,1209150
2020-07-14,28.509267807006836,28.52184168992651,27.805180723785746,27.94348264441345,1494150
2020-07-15,29.615684509277344,29.72255439285216,28.660136201905203,28.76700608548002,1714350
2020-07-16,29.54653549194336,29.741418966533764,29.38937546084428,29.64712114929305,868950
2020-07-17,30.036882400512695,30.150040139779264,29.659692933926216,29.722558744314586,2038950
2020-07-20,30.036882400512695,30.382641659776862,29.886006613878102,29.942584584220764,1091250
2020-07-21,29.90486717224121,30.250626438851725,29.779137347374338,30.143754738778917,1668600
2020-07-22,30.596385955810547,30.69696982835252,29.967736752423225,30.124898603624676,1006950
2020-07-23,30.65296173095703,31.149593187855967,30.583809877967614,30.665533814092594,1009950
2020-07-24,30.602663040161133,30.77239511789844,30.47693144509592,30.640379281235113,1245150
2020-07-27,30.97985076904297,31.080434606678516,30.784970932559762,30.904414689397196,1379250
2020-07-28,30.709537506103516,31.00500483752089,30.696965423130703,30.847841210291968,1303200
2020-07-29,32.218299865722656,32.63949523283932,30.85412990348399,30.85412990348399,2597250
2020-07-30,32.457183837890625,32.50119152525663,31.797104499026577,32.117716005258806,1239750
2020-07-31,32.94124221801758,32.97267422051312,32.35031121848001,32.457179307532414,1755750
2020-08-03,33.28071594238281,33.739631174470084,33.1424158261545,33.19270775855463,1735950
2020-08-04,33.632755279541016,33.72705128202341,33.161268072805214,33.17384015370382,1333200
2020-08-05,33.88421630859375,34.154535843674694,33.563604850641056,33.833924385722,1201350
2020-08-06,33.714481353759766,33.890501289064645,33.45673389449097,33.833925122827644,1709250
2020-08-07,34.539241790771484,34.539241790771484,33.71448080286461,33.79632681810996,1574250
2020-08-10,34.48888397216797,34.69664948365367,33.9600279440848,34.39444346579403,1217400
2020-08-11,34.15519332885742,34.70923094007351,34.073347313881136,34.4699865255053,1789200
2020-08-12,34.33777618408203,34.56442615087081,34.167786907722316,34.19926586963541,1280700
2020-08-13,34.627384185791016,34.898107553990386,34.02927316214035,34.28740566735126,910500
2020-08-14,34.4573974609375,34.677753790854496,34.293701819903966,34.61479226620952,795300
2020-08-17,34.5455322265625,34.90439517644927,34.45738899574274,34.5392349948842,1260900
2020-08-18,34.32518005371094,34.639973227083075,34.23073957992429,34.51405379621279,1157400
2020-08-19,34.22444534301758,34.54553574312581,34.0796378199583,34.47628059775583,734100
2020-08-20,34.52665328979492,34.608499310640205,34.08594062136381,34.15519577804895,875400
2020-08-21,34.58961868286133,34.71553455672712,34.369262301059166,34.558139714394876,1332300
2020-08-24,34.80997085571289,34.91070498364035,34.53295020264409,34.74071569244569,780000
2020-08-25,34.4573974609375,34.885515654320784,34.344072480634416,34.885515654320784,1017300
2020-08-26,35.2003059387207,35.345109853210644,34.3062899210178,34.45109383550774,912750
2020-08-27,34.740718841552734,35.57807090553527,34.740718841552734,35.351420898421864,1034700
2020-08-28,34.639976501464844,34.93588160805041,34.54553962128717,34.75330147818527,1214100
2020-08-31,34.71553421020508,34.90441162165546,34.5959119697044,34.70924057809682,1834200
2020-09-01,35.080692291259766,35.269569671078166,34.59590617580073,34.72812286344907,1717650
2020-09-02,35.87397384643555,35.987298831549225,34.992548489351506,35.23179292656418,1565250
2020-09-03,34.33148193359375,35.69139266009175,34.09853471316811,35.68509902868407,1422450
2020-09-04,34.36925506591797,34.67145742262308,33.87188170479191,34.325185239849574,1707900
2020-09-08,33.90335464477539,34.3188819108056,33.73336539900493,34.22444504206007,2602500
2020-09-09,34.948486328125,35.05551410322152,34.281119930438926,34.281119930438926,2061150
2020-09-10,34.054466247558594,35.18772343044254,34.03557814750563,35.0051432666462,1893150
2020-09-11,34.07334899902344,34.43850926929589,33.884471630679144,34.31258982288764,1400700
2020-09-14,34.18037414550781,34.495170936311936,34.01038488718363,34.23703843246117,1668600
2020-09-15,34.48888397216797,34.79738362209457,34.21186329018703,34.224457759394866,1631700
2020-09-16,33.74595642089844,34.665157798867206,33.65151594916979,34.53923837074089,1390500
2020-09-17,33.7585563659668,33.8970666934124,33.17933332530518,33.475242079624095,1503150
2020-09-18,33.0030517578125,34.21186135057066,32.92750295953349,33.68300895500734,4317450
2020-09-21,32.95268249511719,33.05971385496018,32.474193595273825,32.90231543210928,1655550
2020-09-22,33.30525207519531,33.405986201631606,32.87713023657278,32.94009176749787,1133400
2020-09-23,32.9275016784668,33.63264058014182,32.81417308165228,33.280071129304304,1282950
2020-09-24,33.33672332763672,33.55707962855837,32.82046194971109,33.110073396854034,895650
2020-09-25,33.777435302734375,33.89705749830284,33.14155173881959,33.14155173881959,1273950
2020-09-28,34.413326263427734,34.734416730540055,34.10483026358224,34.10483026358224,1075800
2020-09-29,34.312591552734375,34.62738838335719,34.30000068821963,34.407032042935754,981900
2020-09-30,34.11741256713867,34.5581251449418,33.9159443718613,34.46998190887407,2076150
2020-10-01,33.87816619873047,34.46997988830047,33.69558610777983,34.39442751823247,1363350
2020-10-02,34.293701171875,34.65886503878535,33.569674273696755,33.626338564045625,1012800
2020-10-05,35.055511474609375,35.124766642880786,34.337781661899,34.35666976256728,2379750
2020-10-06,35.25697708129883,35.86767908079854,34.63368421648381,35.04291796079226,1684350
2020-10-07,35.95581817626953,36.10691935015232,35.45844122732025,35.527696382333545,1596300
2020-10-08,35.8991584777832,36.088035869934295,35.6032533253579,36.031371571527984,733500
2020-10-09,36.182464599609375,36.22024079002214,35.6913849318509,36.10691582131966,898650
2020-10-12,36.780582427978516,36.81835862539789,36.207656643085016,36.31468800159443,1252800
2020-10-13,36.9820442199707,37.11425728531599,36.59169865404814,36.70502722651768,925200
2020-10-14,37.01352310180664,37.252767506478904,36.711320780916154,36.937974322851936,801750
2020-10-15,37.441650390625,37.731261891576466,36.56652225674023,36.799469463200204,2472750
2020-10-16,37.630531311035156,38.22863886485185,37.49202097982314,37.599048742775125,1500000
2020-10-19,37.28425979614258,38.00199326679588,36.97576013230719,37.58646222509014,1716000
2020-10-20,37.61792755126953,38.07752826289175,37.39757124309646,37.42275657097649,1170750
2020-10-21,37.277957916259766,37.8382928677313,37.22129721947796,37.712377005961365,981600
2020-10-22,37.42905807495117,37.59275373426831,37.01982793299976,37.37869461366783,1317900
2020-10-23,37.901241302490234,38.10900674539916,37.284245808824636,37.4542350616527,1137900
2020-10-26,37.46052932739258,37.718658199918416,37.16462066524219,37.718658199918416,1679100
2020-10-27,37.32832717895508,37.6745993883252,37.10796722407881,37.56127439649054,1466250
2020-10-28,38.63157653808594,39.305236511685436,35.99989457700535,36.7176279859565,3656100
2020-10-29,37.27165985107422,38.85822401789629,37.27165985107422,38.85822401789629,3349950
2020-10-30,36.421714782714844,37.23388499281081,36.081739822649524,37.076486576133924,2415750
2020-11-02,36.610595703125,37.10796912797218,36.44060640538312,36.629483803155956,2150100
2020-11-03,37.41017150878906,37.4920175326518,36.837245739213515,36.937979861280944,1962150
2020-11-04,38.61268997192383,38.9463749573467,37.37240134410893,37.573869620759815,1592400
2020-11-05,39.8466796875,40.19295549369347,39.03450945392238,39.053397552672614,1665600
2020-11-06,39.764835357666016,40.21813893940038,39.60114329822943,39.890754820527214,939450
2020-11-09,35.968379974365234,40.7439509009459,35.968379974365234,40.39651993449333,2544450
2020-11-10,35.88626480102539,36.55585745683583,35.49461694848622,35.98101673965618,1852500
2020-11-11,37.516014099121094,37.667619328964896,35.93679024399949,36.06944436829359,1527900
2020-11-12,36.97909164428711,37.8634539715012,36.814849879822425,37.59814563479247,807750
2020-11-13,37.16228103637695,37.49075733734837,36.73273093369702,37.13701168231107,876900
2020-11-16,37.22544479370117,37.37073181586061,35.91784713604783,37.02962268367481,1276050
2020-11-17,36.637977600097656,37.61709545285755,36.44215186081276,37.11174453624308,1157250
2020-11-18,36.41056823730469,37.05489156594365,36.32844916436912,36.6569290706663,1243050
2020-11-19,37.08014678955078,37.24438850340114,36.214735840874376,36.644282195119594,1449150
2020-11-20,36.39793014526367,37.219124371343334,36.31581108411115,37.206491503755494,1353600
2020-11-23,36.056819915771484,36.732727175017715,35.82941021066829,36.60638764672603,1491600
2020-11-24,35.70939636230469,36.16421220665942,35.62095904448584,36.12630998265777,2351850
2020-11-25,35.33668899536133,36.012599807958956,35.20403485212731,35.70938930497995,1687650
2020-11-27,36.02522277832031,36.03785564216865,35.15349011082497,35.44406766665675,738000
2020-11-30,36.119991302490234,36.30318056353687,35.602007500783714,36.11367667493655,5461200
2020-12-01,36.3474006652832,36.74536316482553,35.924168812114175,35.968385662767226,1936650
2020-12-02,34.84396743774414,36.347386774609056,34.83764919811333,36.347386774609056,1429950
2020-12-03,34.83766174316406,35.387233123231034,34.73659155999713,34.73659155999713,1442400
2020-12-04,35.090335845947266,35.4567143421397,34.831342156125864,34.831342156125864,1101000
2020-12-07,35.38090133666992,35.63357669785707,34.93240392602028,35.09032376766633,1013550
2020-12-08,35.690433502197266,35.79150365656271,34.989257047190854,35.25456891331552,1837800
2020-12-09,34.4649543762207,36.01890886745597,34.42705216556771,35.79781745805183,1624350
