Price,Close,High,Low,Open,Volume
Ticker,SCHD,SCHD,SCHD,SCHD,SCHD
Date,,,,,
2020-01-02,17.761127471923828,17.800888651151535,17.672429187472954,17.797831175905667,4103100
2020-01-03,17.632671356201172,17.687725172498194,17.58679346764186,17.605143572988027,3058200
2020-01-06,17.629610061645508,17.63572676270985,17.54702847182519,17.54702847182519,2436300
2020-01-07,17.605140686035156,17.644901866292233,17.571496206557097,17.611257386814174,2312700
2020-01-08,17.67243003845215,17.73054307246909,17.602081852475795,17.602081852475795,3318600
2020-01-09,17.78559684753418,17.78559684753418,17.703015259882644,17.733602264659186,3364200
2020-01-10,17.73666000366211,17.852886073204967,17.71525067511644,17.819241592541033,2443500
2020-01-13,17.868181228637695,17.868181228637695,17.748895916657247,17.77948292621566,3690300
2020-01-14,17.862062454223633,17.920175490473625,17.822299521424362,17.852886527433732,2752500
2020-01-15,17.892648696899414,17.94464503486681,17.840652358932015,17.85288751203636,2850600
2020-01-16,18.024166107177734,18.030282808225024,17.947701218634926,17.969110547364966,3351600
2020-01-17,18.091453552246094,18.112862879181115,18.04557567304437,18.06086654931604,2976300
2020-01-21,18.042518615722656,18.08533727473784,17.978287126941645,18.05781124396081,3488400
2020-01-22,18.10980796813965,18.180154409568395,18.085337662279297,18.106748742374815,2585700
2020-01-23,18.131216049194336,18.137332750173517,17.972169572832417,18.057810387057074,3445200
2020-01-24,17.99663734436035,18.216854321196813,17.90793905856734,18.204620919770377,4262100
2020-01-27,17.742773056030273,17.83453055259661,17.715247032150447,17.739713831097546,4224000
2020-01-28,17.837594985961914,17.895706275622317,17.761130091474723,17.813126429741516,2932200
2020-01-29,17.712190628051758,17.889588949700023,17.70913140263182,17.889588949700023,3296400
2020-01-30,17.72136688232422,17.730542808624982,17.507266602317056,17.589848188894933,3720300
2020-01-31,17.403274536132812,17.68772123211732,17.345161506826255,17.672428606004363,4760400
2020-02-03,17.452213287353516,17.605141313049398,17.446094836227612,17.473622615907065,3176100
2020-02-04,17.663253784179688,17.739716919523048,17.641844456309343,17.660196308843343,3518700
2020-02-05,18.008872985839844,18.02722483860771,17.81006533115564,17.83759311030744,3189000
2020-02-06,18.03946304321289,18.082283461028798,18.002761078034595,18.082283461028798,2944500
2020-02-07,17.88652992248535,17.990520836239128,17.862061369241584,17.98746161078529,2504100
2020-02-10,17.96910858154297,17.96910858154297,17.843708348211585,17.843708348211585,2691300
2020-02-11,18.033340454101562,18.073101632619466,18.00275520141531,18.0455756052534,2283000
2020-02-12,18.082279205322266,18.134273789598595,18.04557724878186,18.106747759725554,2618400
2020-02-13,18.024166107177734,18.06698651476687,17.950760444223096,18.027225332765905,3069600
2020-02-14,17.999698638916016,18.042519049088828,17.929352197305025,18.042519049088828,2465400
2020-02-18,17.892648696899414,17.972171066625517,17.828418955956852,17.941585809058427,3114600
2020-02-19,17.96910858154297,17.9874604328062,17.929349154020745,17.944641780030484,3045600
